Id,HR,interval in seconds,NNRR,AVNN,SDNN,RMSSD,pNN50,TP,ULF,VLF,LF,HF,LF_HF,stress
2447,71.92755556,0.946716667,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167287,0.167287,0.00064,0.0,0.0,,1.0
2448,75.03866667,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.166309,0.166309,0.00064,0.0,0.0,,1.0
2449,80.77740541,0.912772973,0.973453,0.912439,0.111105,0.0610184,0.119286,0.130435,0.130435,0.00064,0.0,0.0,,2.0
2450,79.26088889,0.934105556,0.9727020000000000,0.9343710000000000,0.119742,0.059704600000000000,0.0638235,0.15681,0.15681,0.00064,0.0,0.0,,2.0
2451,76.34422222,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167435,0.167435,0.00064,0.0,0.0,,2.0
2452,71.92755556,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167285,0.167285,0.00064,0.0,0.0,,1.0
2453,69.09422222,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.160542,0.160542,0.00064,0.0,0.0,,1.0
2454,77.81644444,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.170249,0.170249,0.00064,0.0,0.0,,1.0
2455,71.98311111,0.946744444,0.9727020000000000,0.9455140000000000,0.117112,0.0607937,0.09323530000000000,0.15427,0.15427,0.00064,0.0,0.0,,1.0
2456,70.64977778,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106005,0.106005,0.00064,0.0,0.0,,1.0
2457,79.59422222,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106996,0.106996,0.00064,0.0,0.0,,1.0
2458,76.26389189,0.9268270270000000,0.973453,0.9250780000000000,0.0910507,0.0376234,0.0621429,0.0864728,0.0864728,0.00064,0.0,0.0,,2.0
2459,76.372,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0596942,0.0596942,0.00064,0.0,0.0,,2.0
2460,90.63515789,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.107266,0.107266,0.00064,0.0,0.0,,1.0
2461,76.31936842,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.106297,0.106297,0.00064,0.0,0.0,,1.0
2462,72.68778947,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.106041,0.106041,0.00064,0.0,0.0,,1.0
2463,85.71410526,0.8925631580000000,0.974164,0.891692,0.092064,0.0475437,0.0605556,0.0946021,0.0946021,0.00064,0.0,0.0,,1.0
2464,84.29305263,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0596282,0.0596282,0.00064,0.0,0.0,,1.0
2465,79.52989474,0.897694737,0.974164,0.896962,0.07865070000000000,0.0371419,0.0605556,0.0688446,0.0688446,0.00064,0.0,0.0,,1.0
2466,74.24042105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.103549,0.103549,0.00064,0.0,0.0,,1.0
2467,74.20983784,0.898718919,0.973453,0.8979940000000000,0.1034176,0.0588915,0.0621429,0.1163,0.1163,0.00064,0.0,0.0,,2.0
2468,73.45533333,0.9323555560000000,0.9727020000000000,0.932571,0.12964900000000000,0.0607607,0.09323530000000000,0.185215,0.185215,0.00064,0.0,0.0,,2.0
2469,71.84422222,0.93605,0.9727020000000000,0.9345140000000000,0.143999,0.06957000000000000,0.0344118,0.23996,0.23996,0.00064,0.0,0.0,,2.0
2470,70.74042105,0.882431579,0.974164,0.881286,0.1182,0.0568667,0.032777800000000000,0.159047,0.159047,0.00064,0.0,0.0,,2.0
2471,69.63515789,0.8874842110000000,0.974164,0.886476,0.10558320000000000,0.0579164,0.0605556,0.133185,0.133185,0.00064,0.0,0.0,,2.0
2472,89.45094737,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.108873,0.108873,0.00064,0.0,0.0,,2.0
2473,80.29305263,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.107001,0.107001,0.00064,0.0,0.0,,2.0
2474,86.26673684,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.106553,0.106553,0.00064,0.0,0.0,,2.0
2475,72.74042105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.104219,0.104219,0.00064,0.0,0.0,,2.0
2476,72.872,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,2.0
2477,78.372,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,2.0
2478,79.95094737,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0603345,0.0603345,0.00064,0.0,0.0,,2.0
2479,87.63515789,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,1.0
2480,89.52989474,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.1103,0.1103,0.00064,0.0,0.0,,1.0
2481,83.68778947,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.110822,0.110822,0.00064,0.0,0.0,,1.0
2482,81.29305263,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.106625,0.106625,0.00064,0.0,0.0,,1.0
2483,73.24042105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.114898,0.114898,0.00064,0.0,0.0,,1.0
2484,91.63515789,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.107395,0.107395,0.00064,0.0,0.0,,1.0
2485,77.39831579,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.104131,0.104131,0.00064,0.0,0.0,,1.0
2486,76.10884211,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.111829,0.111829,0.00064,0.0,0.0,,2.0
2487,76.66147368,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.110134,0.110134,0.00064,0.0,0.0,,2.0
2488,91.92463158,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.104648,0.104648,0.00064,0.0,0.0,,1.0
2489,78.21410526,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.110566,0.110566,0.00064,0.0,0.0,,2.0
2490,87.02989474,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.112664,0.112664,0.00064,0.0,0.0,,2.0
2491,79.372,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.101922,0.101922,0.00064,0.0,0.0,,2.0
2492,79.02989474,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.110414,0.110414,0.00064,0.0,0.0,,2.0
2493,76.76673684,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.110418,0.110418,0.00064,0.0,0.0,,1.0
2494,74.47726316,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.108978,0.108978,0.00064,0.0,0.0,,1.0
2495,71.47726316,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0576461,0.0576461,0.00064,0.0,0.0,,1.0
2496,78.66147368,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.059984,0.059984,0.00064,0.0,0.0,,1.0
2497,77.45308108,0.900475676,0.973453,0.8998,0.1045315,0.0588915,0.0621429,0.117279,0.117279,0.00064,0.0,0.0,,1.0
2498,73.39977778,0.937716667,0.9727020000000000,0.9380860000000000,0.12045200000000000,0.059704600000000000,0.0638235,0.160418,0.160418,0.00064,0.0,0.0,,1.0
2499,68.85771429,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.239079,0.239079,0.00064,0.0,0.0,,1.0
2500,67.51485714,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.238466,0.238466,0.00064,0.0,0.0,,1.0
2501,72.122,0.9662722220000000,0.9727020000000000,0.963771,0.13297400000000000,0.059671,0.0638235,0.198099,0.198099,0.00064,0.0,0.0,,1.0
2502,68.03866667,0.952133333,0.9727020000000000,0.951057,0.109486,0.07138880000000000,0.09323530000000000,0.130584,0.130584,0.00064,0.0,0.0,,1.0
2503,73.45771429,0.991342857,0.971909,0.991388,0.11924700000000000,0.0603495,0.0656061,0.147363,0.147363,0.00064,0.0,0.0,,1.0
2504,72.62914286,1.005942857,0.971909,1.004535,0.127454,0.0614924,0.09590910000000000,0.179644,0.179644,0.00064,0.0,0.0,,1.0
2505,78.82914286,1.002314286,0.971909,1.0008,0.12143900000000000,0.0494732,0.0656061,0.16037,0.16037,0.00064,0.0,0.0,,1.0
2506,74.28866667,0.957383333,0.9727020000000000,0.9546290000000000,0.128222,0.059671,0.0638235,0.183233,0.183233,0.00064,0.0,0.0,,1.0
2507,73.06644444,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167078,0.167078,0.00064,0.0,0.0,,1.0
2508,74.26088889,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.166852,0.166852,0.00064,0.0,0.0,,1.0
2509,73.31644444,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.16564,0.16564,0.00064,0.0,0.0,,1.0
2510,80.01088889,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167101,0.167101,0.00064,0.0,0.0,,1.0
2511,76.84422222,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167688,0.167688,0.00064,0.0,0.0,,1.0
2512,80.89977778,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167451,0.167451,0.00064,0.0,0.0,,1.0
2513,76.17755556,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167463,0.167463,0.00064,0.0,0.0,,2.0
2514,70.64977778,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.105587,0.105587,0.00064,0.0,0.0,,2.0
2515,74.42605405,0.9268270270000000,0.973453,0.9250780000000000,0.0910507,0.0376234,0.0621429,0.086372,0.086372,0.00064,0.0,0.0,,2.0
2516,78.34568421,0.897694737,0.974164,0.896962,0.07865070000000000,0.0371419,0.0605556,0.0688634,0.0688634,0.00064,0.0,0.0,,2.0
2517,79.84568421,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0590608,0.0590608,0.00064,0.0,0.0,,2.0
2518,73.84568421,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.112038,0.112038,0.00064,0.0,0.0,,2.0
2519,70.77740541,0.909259459,0.973453,0.9088280000000000,0.0996485,0.0599649,0.0907143,0.10093,0.10093,0.00064,0.0,0.0,,1.0
2520,77.45533333,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.169529,0.169529,0.00064,0.0,0.0,,1.0
2521,83.51088889,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167759,0.167759,0.00064,0.0,0.0,,2.0
2522,77.22914286,0.967428571,0.971909,0.966771,0.13650200000000000,0.0714831,0.0656061,0.196656,0.196656,0.00064,0.0,0.0,,2.0
2523,71.22914286,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.239317,0.239317,0.00064,0.0,0.0,,1.0
2524,78.67755556,0.9593,0.9727020000000000,0.9566,0.1009139,0.0487877,0.0638235,0.111351,0.111351,0.00064,0.0,0.0,,1.0
2525,83.95533333,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.165444,0.165444,0.00064,0.0,0.0,,1.0
2526,103.9665946,0.932097297,0.973453,0.930494,0.11729000000000000,0.0481727,0.0621429,0.155894,0.155894,0.00064,0.0,0.0,,0.0
2527,77.68778947,0.8942736840000000,0.974164,0.891692,0.0973511,0.0475437,0.0605556,0.108154,0.108154,0.00064,0.0,0.0,,1.0
2528,99.74042105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.105756,0.105756,0.00064,0.0,0.0,,1.0
2529,76.89831579,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.107283,0.107283,0.00064,0.0,0.0,,1.0
2530,81.18778947,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.108476,0.108476,0.00064,0.0,0.0,,1.0
2531,81.34568421,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.1095,0.1095,0.00064,0.0,0.0,,1.0
2532,80.24042105,0.8908526320000000,0.974164,0.889935,0.09601850000000000,0.0462,0.032777800000000000,0.106948,0.106948,0.00064,0.0,0.0,,1.0
2533,74.42605405,0.903989189,0.973453,0.9034110000000000,0.106622,0.0588915,0.0621429,0.121786,0.121786,0.00064,0.0,0.0,,1.0
2534,75.48311111,0.941327778,0.9727020000000000,0.9418000000000000,0.121033,0.059704600000000000,0.0638235,0.16421,0.16421,0.00064,0.0,0.0,,1.0
2535,74.14977778,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.16732,0.16732,0.00064,0.0,0.0,,0.0
2536,95.18281081,0.91452973,0.973453,0.9142440000000000,0.111883,0.0494953,0.0907143,0.130668,0.130668,0.00064,0.0,0.0,,1.0
2537,85.34568421,0.895984211,0.974164,0.893449,0.09863,0.0475437,0.0605556,0.110883,0.110883,0.00064,0.0,0.0,,1.0
2538,82.28866667,0.919661111,0.9727020000000000,0.919514,0.115561,0.059704600000000000,0.0638235,0.140395,0.140395,0.00064,0.0,0.0,,1.0
2539,77.70533333,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167386,0.167386,0.00064,0.0,0.0,,2.0
2540,70.23311111,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167595,0.167595,0.00064,0.0,0.0,,1.0
2541,65.23311111000000,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.165993,0.165993,0.00064,0.0,0.0,,1.0
2542,79.08252632,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,2.0
2543,86.34568421,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0641216,0.0641216,0.00064,0.0,0.0,,1.0
2544,83.60884211,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0588869,0.0588869,0.00064,0.0,0.0,,1.0
2545,84.372,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,1.0
2546,118.2930526,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,1.0
2547,102.10884211,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,inf,inf,0.00064,0.0,0.0,,1.0
2548,81.29305263,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0615589,0.0615589,0.00064,0.0,0.0,,1.0
2549,167.08252630000000,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0617919,0.0617919,0.00064,0.0,0.0,,1.0
2550,144.372,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0615512,0.0615512,0.00064,0.0,0.0,,1.0
2551,201.6877895,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0628299,0.0628299,0.00064,0.0,0.0,,1.0
2552,179.97726320000000,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0637271,0.0637271,0.00064,0.0,0.0,,1.0
2553,96.95094737,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0580614,0.0580614,0.00064,0.0,0.0,,1.0
2554,88.08252632,0.895984211,0.974164,0.895205,0.0834239,0.0475437,0.0605556,0.0801646,0.0801646,0.00064,0.0,0.0,,1.0
2555,71.64227027,0.903989189,0.973453,0.9034110000000000,0.106622,0.0588915,0.0621429,0.120258,0.120258,0.00064,0.0,0.0,,0.0
2556,80.26088889,0.941327778,0.9727020000000000,0.9418000000000000,0.121033,0.059704600000000000,0.0638235,0.164071,0.164071,0.00064,0.0,0.0,,0.0
2557,78.09422222,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.167307,0.167307,0.00064,0.0,0.0,,0.0
2558,75.78866667,0.952161111,0.9727020000000000,0.951086,0.10332990000000000,0.059704600000000000,0.0638235,0.118216,0.118216,0.00064,0.0,0.0,,0.0
2559,69.76088889,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106442,0.106442,0.00064,0.0,0.0,,0.0
2560,98.40057143,0.971228571,0.971909,0.970682,0.111243,0.0624816,0.126212,0.125478,0.125478,0.00064,0.0,0.0,,0.0
2561,78.48628571,1.002314286,0.971909,1.002682,0.121777,0.0603495,0.0656061,0.160414,0.160414,0.00064,0.0,0.0,,0.0
2562,71.48628571,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.166861,0.166861,0.00064,0.0,0.0,,0.0
2563,70.14342857,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.165194,0.165194,0.00064,0.0,0.0,,0.0
2564,67.91485714,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.165862,0.165862,0.00064,0.0,0.0,,0.0
2565,70.71485714,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.165455,0.165455,0.00064,0.0,0.0,,0.0
2566,66.97200000000000,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.164978,0.164978,0.00064,0.0,0.0,,0.0
2567,69.60057143,1.016942857,0.971909,1.015859,0.0993486,0.048112,0.035303,0.106884,0.106884,0.00064,0.0,0.0,,0.0
2568,68.14342857,1.015114286,0.971909,1.013976,0.1044587,0.0494732,0.0656061,0.117472,0.117472,0.00064,0.0,0.0,,0.0
2569,69.372,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.170047,0.170047,0.00064,0.0,0.0,,0.0
2570,69.28628571,1.0078,0.971909,1.006447,0.12235600000000000,0.059253,0.035303,0.165219,0.165219,0.00064,0.0,0.0,,0.0
2571,69.68628571000000,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.237594,0.237594,0.00064,0.0,0.0,,0.0
2572,72.42914286,0.998514286,0.971909,0.996888,0.145723,0.0705681,0.035303,0.23955,0.23955,0.00064,0.0,0.0,,0.0
2573,64.3138,1.016942857,0.971909,1.015859,0.0993486,0.048112,0.035303,0.106591,0.106591,0.00064,0.0,0.0,,1.0
2574,65.14237143,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0599083,0.0599083,0.00064,0.0,0.0,,1.0
2575,64.42811429,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0597384,0.0597384,0.00064,0.0,0.0,,1.0
2576,65.88494286,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.059722,0.059722,0.00064,0.0,0.0,,0.0
2577,70.74251429,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0599767,0.0599767,0.00064,0.0,0.0,,0.0
2578,64.42808571,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0598048,0.0598048,0.00064,0.0,0.0,,0.0
2579,61.11388571,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0595567,0.0595567,0.00064,0.0,0.0,,0.0
2580,65.68537143,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.0598037,0.0598037,0.00064,0.0,0.0,,0.0
2581,64.88528571,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.059671,0.059671,0.00064,0.0,0.0,,0.0
2582,67.14242857000000,1.026228571,0.971909,1.02542,0.0759817,0.036797,0.035303,0.059735,0.059735,0.00064,0.0,0.0,,0.0
2583,67.8282,1.028057143,0.971909,1.0273,0.0721421,0.038596,0.0656061,0.0518692,0.0518692,0.00064,0.0,0.0,,0.0
2584,64.51388571,1.035371429,0.971909,1.0348300000000000,0.0529743,0.025656,0.035303,0.026674,0.026674,0.00064,0.0,0.0,,0.0
2585,63.19971429,1.035371429,0.971909,1.0348300000000000,0.0529743,0.025656,0.035303,0.0266071,0.0266071,0.00064,0.0,0.0,,0.0
2586,65.28537143,1.035371429,0.971909,1.0348300000000000,0.0529743,0.025656,0.035303,0.0267354,0.0267354,0.00064,0.0,0.0,,0.0
2587,60.51391429,1.035371429,0.971909,1.0348300000000000,0.0529743,0.025656,0.035303,0.0266856,0.0266856,0.00064,0.0,0.0,,0.0
2588,62.42814286,1.035371429,0.971909,1.0348300000000000,0.0529743,0.025656,0.035303,0.026672,0.026672,0.00064,0.0,0.0,,0.0
2589,61.7996,1.0244,0.971909,1.0235400000000000,0.0547911,0.0190793,0.0656061,0.0239891,0.0239891,0.00064,0.0,0.0,,0.0
2590,78.73015385,0.9200820510000000,0.974839,0.916563,0.1050909,0.0427881,0.167162,0.0509599,0.0509599,0.00064,0.0,0.0,,0.0
2591,79.1524878,0.7691414630000000,0.97609,0.7700750000000000,0.0522604,0.026259,0.0562821,0.0230119,0.0230119,0.00064,0.0,0.0,,0.0
2592,78.03053659,0.783239024,0.97609,0.7829250000000000,0.053291700000000000,0.0359622,0.0562821,0.0281269,0.0281269,0.00064,0.0,0.0,,0.0
2593,82.2694359,0.822594872,0.974839,0.8233,0.0732409,0.036836,0.0590541,0.0524764,0.0524764,0.00064,0.0,0.0,,0.0
2594,89.83353846,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0624183,0.0624183,0.00064,0.0,0.0,,0.0
2595,75.85917949,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0602429,0.0602429,0.00064,0.0,0.0,,0.0
2596,77.21815385,0.8359282050000000,0.974839,0.8352740000000000,0.0730586,0.035093400000000000,0.032027,0.0600096,0.0600096,0.00064,0.0,0.0,,0.0
2597,72.63515789,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0595646,0.0595646,0.00064,0.0,0.0,,0.0
2598,72.05621053,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0592605,0.0592605,0.00064,0.0,0.0,,0.0
2599,70.89831579,0.8942736840000000,0.974164,0.893449,0.0878784,0.0404395,0.116111,0.087076,0.087076,0.00064,0.0,0.0,,0.0
2600,69.20533333,0.941327778,0.9727020000000000,0.9418000000000000,0.09694740000000000,0.0488293,0.0638235,0.0963445,0.0963445,0.00064,0.0,0.0,,0.0
2601,68.95533333,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.107555,0.107555,0.00064,0.0,0.0,,0.0
2602,67.67755556,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106632,0.106632,0.00064,0.0,0.0,,0.0
2603,68.51088889,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.105688,0.105688,0.00064,0.0,0.0,,0.0
2604,72.23311111,0.94855,0.9727020000000000,0.9473710000000000,0.0977509,0.0501712,0.09323530000000000,0.10234,0.10234,0.00064,0.0,0.0,,0.0
2605,70.47726316,0.911378947,0.974164,0.909259,0.0816295,0.0404395,0.116111,0.0698802,0.0698802,0.00064,0.0,0.0,,0.0
2606,69.55621053,0.899405263,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0594988,0.0594988,0.00064,0.0,0.0,,0.0
2607,70.122,0.952161111,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106888,0.106888,0.00064,0.0,0.0,,0.0
2608,68.48311111,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106656,0.106656,0.00064,0.0,0.0,,0.0
2609,68.59422222,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106834,0.106834,0.00064,0.0,0.0,,0.0
2610,69.622,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106657,0.106657,0.00064,0.0,0.0,,0.0
2611,67.01088889000000,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.105991,0.105991,0.00064,0.0,0.0,,0.0
2612,68.09422222,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.10667,0.10667,0.00064,0.0,0.0,,0.0
2613,68.122,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.106511,0.106511,0.00064,0.0,0.0,,0.0
2614,66.622,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.107034,0.107034,0.00064,0.0,0.0,,0.0
2615,64.31644444,0.953966667,0.9727020000000000,0.9529430000000000,0.0981992,0.0474466,0.0344118,0.105584,0.105584,0.00064,0.0,0.0,,0.0
2616,70.31936842,0.9148000000000000,0.974164,0.9127730000000000,0.083825,0.0371419,0.0605556,0.0735847,0.0735847,0.00064,0.0,0.0,,0.0
2617,80.66147368,0.896036842,0.974164,0.895259,0.0737129,0.027200600000000000,0.0605556,0.0572933,0.0572933,0.00064,0.0,0.0,,0.0
2618,81.03866667,0.857389744,0.974839,0.855616,0.061336600000000000,0.026874000000000000,0.0590541,0.0356803,0.0356803,0.00064,0.0,0.0,,0.0
2619,72.372,0.8590307690000000,0.974839,0.8589840000000000,0.0635361,0.036628,0.0590541,0.03578,0.03578,0.00064,0.0,0.0,,0.0
2620,73.10884211,0.897721053,0.974164,0.898719,0.07349060000000000,0.0353667,0.032777800000000000,0.0594927,0.0594927,0.00064,0.0,0.0,,0.0
2621,71.02989474,0.901115789,0.974164,0.900476,0.0750304,0.0475437,0.0605556,0.0608859,0.0608859,0.00064,0.0,0.0,,0.0
2622,68.64977778,0.935911111,0.9727020000000000,0.9362290000000000,0.1011482,0.0501712,0.09323530000000000,0.104061,0.104061,0.00064,0.0,0.0,,0.0
2623,67.98311111,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.166978,0.166978,0.00064,0.0,0.0,,0.0
2624,68.53866667,0.944938889,0.9727020000000000,0.9436570000000000,0.121277,0.058594,0.0344118,0.165441,0.165441,0.00064,0.0,0.0,,1.0
2625,75.17755556,0.93605,0.9727020000000000,0.9345140000000000,0.143999,0.06957000000000000,0.0344118,0.239244,0.239244,0.00064,0.0,0.0,,1.0
2626,68.04767568,0.912908108,0.973453,0.910772,0.13568,0.0587258,0.0621429,0.209743,0.209743,0.00064,0.0,0.0,,1.0
2627,75.05621053,0.872326316,0.974164,0.870908,0.116592,0.0475032,0.0605556,0.15382,0.15382,0.00064,0.0,0.0,,1.0
2628,103.4489231,0.8424923080000000,0.974839,0.840326,0.07722260000000000,0.0367841,0.0590541,0.0634362,0.0634362,0.00064,0.0,0.0,,1.0
